alg,cl,Cn,Mu,FL,padj,pval,overlapGenes
infomap,7,149,23,GO:0008380,2.53226472082639e-19,7.74985377452606e-23,"3276, 7919, 9584, 4904, 6421, 2521, 22927, 4841, 22985, 4857, 3183, 5725, 10492, 10250, 6733, 10594, 9444, 23451, 51755, 6634, 494115, 8570, 9967"
infomap,7,149,21,GO:0006397,1.5026826521915e-17,6.89831362903521e-21,"9584, 4904, 10657, 11051, 10236, 6421, 22927, 4841, 22985, 10949, 3191, 11052, 5725, 3181, 6426, 10594, 9444, 51755, 494115, 8570, 9967"
infomap,124,24,16,GO:0002181,3.8938307753828304e-17,5.95842505796914e-21,"25873, 6165, 6142, 6194, 6156, 23521, 6124, 6141, 6181, 6229, 6154, 6161, 6168, 6173, 6228, 9045"
infomap,134,12,8,GO:0031468,8.416710684229591e-17,2.5758869729853403e-20,"25978, 128866, 5119, 27183, 57132, 27243, 6683, 79643"
infomap,134,12,8,GO:0071985,2.8022640024162004e-16,1.2864257088368201e-19,"25978, 128866, 5119, 27183, 57132, 27243, 51534, 79643"
infomap,124,24,16,GO:0006412,8.14998527084948e-16,2.49425716016816e-19,"25873, 6165, 6142, 6194, 6156, 23521, 6124, 6141, 6181, 6229, 6154, 6161, 6168, 6173, 6228, 9045"
infomap,134,12,7,GO:0046761,2.2613351878826203e-15,1.7301722937128e-18,"25978, 128866, 5119, 27183, 57132, 27243, 79643"
infomap,134,12,7,GO:1904903,2.2613351878826203e-15,1.7301722937128e-18,"25978, 5119, 27183, 57132, 27243, 51534, 9798"
infomap,134,12,9,GO:0090148,3.3381073562853102e-15,3.06482695297809e-18,"25978, 128866, 5119, 27183, 57132, 27243, 51028, 6683, 79643"
infomap,50,21,8,GO:1904851,3.84901597443662e-15,1.1779696937832e-18,"10574, 22948, 10575, 10694, 10576, 6950, 7203, 908"
infomap,50,21,8,GO:1904871,3.84901597443662e-15,1.1779696937832e-18,"10574, 22948, 10575, 10694, 10576, 6950, 7203, 908"
infomap,134,12,7,GO:0061952,1.29031894965611e-14,1.38213200422231e-17,"25978, 128866, 5119, 27183, 57132, 27243, 79643"
infomap,44,191,23,GO:0009060,3.54475105263587e-14,1.08485112551978e-17,"4709, 4698, 51079, 7385, 513, 4722, 4701, 4723, 6390, 4728, 4725, 4720, 4726, 4729, 4719, 4702, 4704, 4724, 4695, 374291, 4707, 4705, 55967"
infomap,50,21,8,GO:1904874,1.14587817016221e-13,5.2603435508594e-17,"10574, 22948, 10575, 10694, 10576, 6950, 7203, 908"
infomap,47,21,13,GO:0043161,1.45827958147612e-13,4.46298265180143e-17,"5684, 5682, 5683, 5685, 5687, 5690, 5689, 5691, 5693, 5694, 5695, 5688, 5692"
infomap,134,12,7,GO:0039702,1.68863676647197e-13,2.06719114487769e-16,"25978, 128866, 5119, 27183, 57132, 27243, 79643"
infomap,113,10,7,GO:0034314,2.05040001401059e-13,3.13756696864666e-17,"10093, 10094, 10092, 10097, 10096, 10109, 81873"
infomap,17,68,13,GO:2000463,3.13169636838745e-13,4.79219031122792e-17,"1742, 10458, 2903, 2904, 22871, 2905, 2906, 50944, 2902, 85358, 9378, 57555, 81832"
infomap,134,12,7,GO:0006997,4.12179209646741e-13,5.67653081380362e-16,"25978, 128866, 5119, 27183, 57132, 27243, 79643"
infomap,44,191,19,GO:0032981,4.30612543516957e-13,1.97679821048335e-16,"4709, 4698, 51079, 4722, 4728, 4725, 4720, 4719, 4702, 4704, 28976, 29078, 4724, 4695, 374291, 4707, 617, 4705, 55967"
infomap,169,6,6,GO:0034058,5.17366080864053e-13,7.916848980322161e-17,"55823, 27072, 64601, 57617, 23339, 65082"
infomap,134,12,6,GO:0051469,5.17366080864057e-13,8.70853387835444e-16,"25978, 128866, 5119, 57132, 27243, 79643"
infomap,134,12,6,GO:0061763,5.17366080864057e-13,8.70853387835444e-16,"25978, 128866, 5119, 57132, 27243, 79643"
infomap,169,6,6,GO:0035542,6.46707601080075e-13,1.97921224508056e-16,"55823, 27072, 64601, 57617, 23339, 65082"
infomap,134,12,7,GO:0043162,7.408462480991929e-13,1.36039096820051e-15,"25978, 128866, 5119, 27183, 57132, 27243, 79643"
infomap,44,191,19,GO:0006120,7.88891709749928e-13,4.82871742769657e-16,"4709, 4698, 4722, 4701, 4723, 4697, 4728, 4725, 4720, 4726, 4729, 4719, 4702, 4704, 4724, 4695, 374291, 4707, 4705"
infomap,73,55,12,GO:0006334,1.34856069274741e-12,2.06359708148036e-16,"121504, 8349, 3014, 8359, 3009, 3024, 3005, 3006, 3008, 3007, 8342, 50809"
infomap,134,12,7,GO:0007080,1.3738607782988e-12,2.9432365564167203e-15,"25978, 128866, 5119, 27183, 57132, 27243, 79643"
infomap,134,12,7,GO:0001778,1.3738607782988e-12,2.9432365564167203e-15,"25978, 128866, 5119, 27183, 57132, 27243, 79643"
infomap,37,8,6,GO:0050877,4.82326885779721e-12,7.38067154980445e-16,"2561, 2560, 2562, 2554, 2566, 2555"
infomap,77,38,14,GO:0016567,1.29153086275098e-11,1.97632878768322e-15,"7334, 7316, 7336, 7314, 7317, 7874, 23072, 7322, 22954, 196403, 23321, 55236, 6233, 8078"
infomap,134,12,7,GO:0097352,1.4448167137318498e-11,3.3163352266224504e-14,"25978, 128866, 5119, 27183, 57132, 27243, 79643"
infomap,169,6,6,GO:0008333,2.5408423082434797e-11,1.16641574976747e-14,"55823, 27072, 64601, 57617, 23339, 65082"
infomap,44,191,14,GO:0032543,3.2166937211369694e-11,2.461127560166e-14,"64965, 23107, 64978, 124995, 4701, 55699, 28957, 56945, 51649, 23395, 29088, 51116, 65008, 7818"
infomap,35,38,8,GO:0031424,4.08930454133894e-11,1.25150865840518e-14,"5493, 3848, 3853, 3849, 338785, 3868, 3852, 3872"
infomap,134,12,6,GO:1902774,7.41870326352774e-11,1.81636193139164e-13,"25978, 128866, 5119, 57132, 27243, 79643"
infomap,50,21,8,GO:0032212,8.1039705635462e-11,4.96034923552943e-14,"10574, 22948, 10575, 10694, 10576, 6950, 7203, 908"
infomap,50,21,7,GO:0007339,1.0779363314824401e-10,8.24740881011811e-14,"10574, 22948, 10575, 10694, 10576, 6950, 7203"
infomap,17,68,10,GO:0051968,1.49459214455123e-10,4.57411520903207e-14,"2903, 2904, 22871, 2905, 2906, 2902, 85358, 9378, 57555, 23096"
infomap,134,12,6,GO:1901673,1.5334894195868002e-10,3.98918441208501e-13,"25978, 128866, 5119, 57132, 27243, 79643"
infomap,3,22,8,GO:0072583,2.8333033454996e-10,4.3355827781172204e-14,"161, 1213, 163, 23396, 8301, 1175, 84251, 1212"
infomap,37,8,6,GO:0007214,4.29367293392851e-10,1.3140544556781998e-13,"2561, 2560, 2562, 2554, 2566, 2555"
infomap,50,21,8,GO:0061077,5.938381197352801e-10,5.45222451172407e-13,"10574, 22948, 10575, 10694, 10576, 6950, 7203, 908"
infomap,114,8,6,GO:0006891,7.14197377537011e-10,2.10129067205744e-13,"11316, 1314, 1315, 22820, 26958, 9276"
infomap,114,8,7,GO:0006888,7.14197377537011e-10,2.18576091059529e-13,"11316, 1314, 1315, 22820, 26958, 372, 9276"
