alg,cl,Cn,Mu,FL,padj,pval,overlapGenes
spectral,5,82,14,DOID:12849,0.103752653087743,0.0317166509374194,"2903, 2904, 22871, 2906, 9378, 57502, 5728, 4897, 9568, 491, 6505, 54413, 8831, 93664"
spectral,5,82,14,DOID:0060041,0.103752653087743,0.0345842176959143,"2903, 2904, 22871, 2906, 9378, 57502, 5728, 4897, 9568, 491, 6505, 54413, 8831, 93664"
spectral,23,23,5,DOID:10763,0.103772000190183,0.0259430000475459,"1499, 5879, 5578, 1312, 8851"
spectral,36,34,8,DOID:12849,0.110677263552862,0.0173200973559984,"2475, 7249, 7248, 10243, 5579, 2556, 1500, 6323"
spectral,36,34,8,DOID:0060041,0.110677263552862,0.0184462105921436,"2475, 7249, 7248, 10243, 5579, 2556, 1500, 6323"
spectral,23,23,6,DOID:3312,0.123263488968263,0.0410878296560877,"2915, 1499, 2560, 1312, 2566, 2555"
spectral,36,34,8,DOID:1826,0.138432629736956,0.034608157434239,"2475, 7249, 2932, 7248, 23229, 10243, 5962, 6323"
spectral,16,16,8,DOID:5419,0.145725878733071,0.0364314696832678,"5530, 775, 25791, 5532, 3927, 2571, 783, 5534"
spectral,45,40,7,DOID:14330,0.219457402116133,0.0365762336860222,"10228, 112476, 112755, 10815, 10497, 2244, 2266"
spectral,31,17,4,DOID:1059,0.359776347061028,0.0481248967153046,"5864, 8573, 6572, 8825"
spectral,44,18,7,DOID:10652,0.439956281937663,0.0366630234948052,"5868, 9135, 2572, 5867, 6855, 5870, 7879"
spectral,40,71,10,DOID:10763,0.445708710811218,0.0371423925676015,"6093, 9475, 118, 999, 1496, 8452, 490, 10163, 55714, 119"
spectral,28,1,1,DOID:9255,0.568207440811727,0.0473506200676439,5533
